PlayerId,Name,Transition,From_Level,To_Level,From_Season,To_Season,From_PA,From_SB,From_SB_rate,To_PA,To_SB,To_SB_rate,Translation,Era
7480,Mike Carp,A+->AA,A+,AA,2006,2007,573,2,0.0034904013961605585,412,2,0.0048543689320388345,1.3907766990291262,2006-2014
7480,Mike Carp,AA->AAA,AA,AAA,2008,2009,566,1,0.0017667844522968198,490,0,0.0,0.0,2006-2014
7480,Mike Carp,AAA->MLB,AAA,MLB,2010,2011,463,1,0.0021598272138228943,313,0,0.0,0.0,2006-2014
7485,Blake DeWitt,AA->AAA,AA,AAA,2007,2008,187,0,0.0,124,1,0.008064516129032258,,2006-2014
7490,Josh Fields,AAA->MLB,AAA,MLB,2006,2007,526,28,0.053231939163498096,418,1,0.0023923444976076554,0.0449419002050581,2006-2014
7498,Donny Lucy,A+->AA,A+,AA,2006,2007,381,12,0.031496062992125984,326,13,0.03987730061349693,1.2661042944785277,2006-2014
7511,Carlos Moncrief,A->A+,A,A+,2011,2012,552,20,0.036231884057971016,407,17,0.04176904176904177,1.1528255528255527,2006-2014
7511,Carlos Moncrief,A+->AA,A+,AA,2012,2013,407,17,0.04176904176904177,552,15,0.02717391304347826,0.6505754475703325,2006-2014
7515,Jhonatan Solano,R->A,R,A,2006,2007,144,3,0.020833333333333332,348,0,0.0,0.0,2006-2014
7515,Jhonatan Solano,A->A+,A,A+,2007,2008,348,0,0.0,250,2,0.008,,2006-2014
7515,Jhonatan Solano,A+->AA,A+,AA,2008,2009,250,2,0.008,95,0,0.0,0.0,2006-2014
7536,Angel Salome,A->A+,A,A+,2006,2007,468,7,0.014957264957264958,276,1,0.0036231884057971015,0.24223602484472048,2006-2014
7536,Angel Salome,A+->AA,A+,AA,2007,2008,276,1,0.0036231884057971015,412,3,0.007281553398058253,2.0097087378640777,2006-2014
7536,Angel Salome,AA->AAA,AA,AAA,2008,2009,412,3,0.007281553398058253,314,0,0.0,0.0,2006-2014
7539,Neil Walker,A+->AA,A+,AA,2006,2007,294,3,0.01020408163265306,490,9,0.018367346938775512,1.8000000000000003,2006-2014
7539,Neil Walker,AA->AAA,AA,AAA,2007,2008,490,9,0.018367346938775512,550,10,0.01818181818181818,0.9898989898989897,2006-2014
7539,Neil Walker,AAA->MLB,AAA,MLB,2009,2010,390,5,0.01282051282051282,469,2,0.0042643923240938165,0.3326226012793177,2006-2014
7554,Jarrett Hoffpauir,AA->AAA,AA,AAA,2006,2007,460,8,0.017391304347826087,225,2,0.008888888888888889,0.5111111111111111,2006-2014
7571,Lonnie Chisenhall,AA->AAA,AA,AAA,2010,2011,524,3,0.0057251908396946565,292,0,0.0,0.0,2006-2014
7577,Marc Krauss,A->A+,A,A+,2009,2010,130,0,0.0,596,1,0.0016778523489932886,,2006-2014
7577,Marc Krauss,A+->AA,A+,AA,2010,2011,596,1,0.0016778523489932886,504,3,0.005952380952380952,3.5476190476190474,2006-2014
7595,Nick Evans,A->A+,A,A+,2006,2007,565,2,0.0035398230088495575,440,3,0.006818181818181818,1.9261363636363635,2006-2014
7595,Nick Evans,A+->AA,A+,AA,2007,2008,440,3,0.006818181818181818,326,2,0.006134969325153374,0.899795501022495,2006-2014
7595,Nick Evans,AA->AAA,AA,AAA,2008,2009,326,2,0.006134969325153374,261,0,0.0,0.0,2006-2014
7610,Lou Marson,A->A+,A,A+,2006,2007,410,4,0.00975609756097561,457,3,0.006564551422319475,0.6728665207877461,2006-2014
7610,Lou Marson,A+->AA,A+,AA,2007,2008,457,3,0.006564551422319475,395,3,0.007594936708860759,1.1569620253164556,2006-2014
7610,Lou Marson,AA->AAA,AA,AAA,2008,2009,395,3,0.007594936708860759,357,4,0.011204481792717087,1.4752567693744165,2006-2014
7610,Lou Marson,AAA->MLB,AAA,MLB,2009,2010,357,4,0.011204481792717087,294,8,0.027210884353741496,2.4285714285714284,2006-2014
7706,Kyle Jensen,A->A+,A,A+,2010,2011,529,5,0.00945179584120983,447,0,0.0,0.0,2006-2014
7707,Chris Carter,AAA->MLB,AAA,MLB,2007,2010,613,2,0.0032626427406199023,180,1,0.005555555555555556,1.7027777777777777,2006-2014
7739,Travis d'Arnaud,R->A,R,A,2007,2009,151,4,0.026490066225165563,540,8,0.014814814814814815,0.5592592592592592,2006-2014
7739,Travis d'Arnaud,A->A+,A,A+,2009,2010,540,8,0.014814814814814815,292,3,0.010273972602739725,0.6934931506849314,2006-2014
7739,Travis d'Arnaud,A+->AA,A+,AA,2010,2011,292,3,0.010273972602739725,466,4,0.008583690987124463,0.8354792560801145,2006-2014
7739,Travis d'Arnaud,AA->AAA,AA,AAA,2011,2012,466,4,0.008583690987124463,303,1,0.0033003300330033004,0.3844884488448845,2006-2014
7739,Travis d'Arnaud,AAA->MLB,AAA,MLB,2012,2013,303,1,0.0033003300330033004,112,0,0.0,0.0,2006-2014
7740,Ty Kelly,A->A+,A,A+,2011,2012,534,11,0.020599250936329586,324,2,0.006172839506172839,0.2996632996632997,2006-2014
7740,Ty Kelly,AA->AAA,AA,AAA,2012,2013,199,1,0.005025125628140704,252,3,0.011904761904761904,2.369047619047619,2006-2014
7752,David Cooper,A+->AA,A+,AA,2008,2009,102,0,0.0,538,0,0.0,,2006-2014
7752,David Cooper,AA->AAA,AA,AAA,2010,2011,553,0,0.0,545,1,0.001834862385321101,,2006-2014
7752,David Cooper,AAA->MLB,AAA,MLB,2011,2012,545,1,0.001834862385321101,145,0,0.0,0.0,2006-2014
7755,Fernando Perez,A+->AA,A+,AA,2006,2007,641,33,0.0514820592823713,476,32,0.06722689075630252,1.3058314234784822,2006-2014
7765,Jermaine Curtis,A+->AA,A+,AA,2010,2011,238,5,0.02100840336134454,329,0,0.0,0.0,2006-2014
7772,Matt Hague,A->A+,A,A+,2008,2009,242,1,0.004132231404958678,508,3,0.005905511811023622,1.4291338582677164,2006-2014
7772,Matt Hague,A+->AA,A+,AA,2009,2010,508,3,0.005905511811023622,581,3,0.0051635111876075735,0.8743545611015491,2006-2014
7799,Joey Butler,A+->AA,A+,AA,2009,2010,574,6,0.010452961672473868,573,8,0.013961605584642234,1.3356602675974403,2006-2014
7802,Miguel Rojas,R->A,R,A,2008,2009,228,3,0.013157894736842105,527,14,0.026565464895635674,2.0189753320683113,2006-2014
7802,Miguel Rojas,A->A+,A,A+,2009,2010,527,14,0.026565464895635674,266,12,0.045112781954887216,1.698174006444683,2006-2014
7802,Miguel Rojas,A+->AA,A+,AA,2010,2011,266,12,0.045112781954887216,265,11,0.04150943396226415,0.920125786163522,2006-2014
7802,Miguel Rojas,AA->AAA,AA,AAA,2011,2012,265,11,0.04150943396226415,144,0,0.0,0.0,2006-2014
7802,Miguel Rojas,AAA->MLB,AAA,MLB,2012,2014,144,0,0.0,162,0,0.0,,2006-2014
7859,Charlie Blackmon,A+->AA,A+,AA,2009,2010,616,30,0.048701298701298704,381,19,0.049868766404199474,1.0239720034995625,2006-2014
7859,Charlie Blackmon,AA->AAA,AA,AAA,2010,2011,381,19,0.049868766404199474,272,12,0.04411764705882353,0.8846749226006193,2006-2014
7870,Jonathan Lucroy,R->A,R,A,2007,2008,253,0,0.0,274,8,0.029197080291970802,,2006-2014
7870,Jonathan Lucroy,A+->AA,A+,AA,2008,2009,272,1,0.003676470588235294,506,1,0.001976284584980237,0.5375494071146245,2006-2014
7870,Jonathan Lucroy,AA->AAA,AA,AAA,2009,2010,506,1,0.001976284584980237,83,0,0.0,0.0,2006-2014
7888,Ryan Flaherty,A->A+,A,A+,2009,2010,543,7,0.01289134438305709,475,6,0.01263157894736842,0.9798496240601503,2006-2014
7888,Ryan Flaherty,AA->AAA,AA,AAA,2010,2011,84,1,0.011904761904761904,186,1,0.005376344086021506,0.4516129032258065,2006-2014
7888,Ryan Flaherty,AAA->MLB,AAA,MLB,2011,2012,186,1,0.005376344086021506,167,1,0.005988023952095809,1.1137724550898203,2006-2014
7927,Eric Sogard,A->A+,A,A+,2007,2008,92,2,0.021739130434782608,622,16,0.02572347266881029,1.1832797427652733,2006-2014
7927,Eric Sogard,A+->AA,A+,AA,2008,2009,622,16,0.02572347266881029,530,10,0.018867924528301886,0.7334905660377359,2006-2014
7927,Eric Sogard,AA->AAA,AA,AAA,2009,2010,530,10,0.018867924528301886,597,14,0.023450586264656615,1.2428810720268006,2006-2014
7927,Eric Sogard,AAA->MLB,AAA,MLB,2010,2012,597,14,0.023450586264656615,108,2,0.018518518518518517,0.7896825396825397,2006-2014
7937,Logan Schafer,A->A+,A,A+,2008,2009,196,3,0.015306122448979591,505,16,0.031683168316831684,2.06996699669967,2006-2014
7937,Logan Schafer,A+->AA,A+,AA,2009,2011,505,16,0.031683168316831684,211,10,0.04739336492890995,1.4958530805687202,2006-2014
7937,Logan Schafer,AAA->MLB,AAA,MLB,2011,2013,194,5,0.02577319587628866,337,7,0.020771513353115726,0.8059347181008902,2006-2014
7938,Brian Horwitz,AA->AAA,AA,AAA,2006,2007,307,3,0.009771986970684038,290,2,0.006896551724137931,0.7057471264367816,2006-2014
7945,Jaff Decker,R->A,R,A,2008,2009,216,9,0.041666666666666664,455,10,0.02197802197802198,0.5274725274725276,2006-2014
7945,Jaff Decker,A->A+,A,A+,2009,2010,455,10,0.02197802197802198,348,5,0.014367816091954023,0.653735632183908,2006-2014
7945,Jaff Decker,A+->AA,A+,AA,2010,2011,348,5,0.014367816091954023,613,15,0.024469820554649267,1.703099510603589,2006-2014
7945,Jaff Decker,AA->AAA,AA,AAA,2012,2013,190,6,0.031578947368421054,415,4,0.00963855421686747,0.30522088353413657,2006-2014
7949,Tim Beckham,R->A,R,A,2008,2009,197,5,0.025380710659898477,537,13,0.024208566108007448,0.9538175046554934,2006-2014
7949,Tim Beckham,A->A+,A,A+,2009,2010,537,13,0.024208566108007448,542,22,0.04059040590405904,1.6766959977292082,2006-2014
7949,Tim Beckham,A+->AA,A+,AA,2010,2011,542,22,0.04059040590405904,468,15,0.03205128205128205,0.7896270396270396,2006-2014
7949,Tim Beckham,AAA->MLB,AAA,MLB,2013,2015,522,17,0.032567049808429116,223,3,0.013452914798206279,0.4130836190978634,2006-2014
7980,Matt West,R->A,R,A,2007,2009,121,1,0.008264462809917356,554,12,0.021660649819494584,2.6209386281588447,2006-2014
7983,Henry Alejandro Rodriguez,R->A,R,A,2009,2010,161,9,0.055900621118012424,547,33,0.0603290676416819,1.0792199878123097,2006-2014
7983,Henry Alejandro Rodriguez,A->A+,A,A+,2010,2011,547,33,0.0603290676416819,254,12,0.047244094488188976,0.7831066571224051,2006-2014
7983,Henry Alejandro Rodriguez,AA->AAA,AA,AAA,2011,2012,312,18,0.057692307692307696,221,5,0.02262443438914027,0.39215686274509803,2006-2014
7989,Guillermo Quiroz,AAA->MLB,AAA,MLB,2006,2008,153,0,0.0,149,0,0.0,,2006-2014
7995,Adron Chambers,R->A,R,A,2007,2008,129,6,0.046511627906976744,384,13,0.033854166666666664,0.7278645833333333,2006-2014
7995,Adron Chambers,A->A+,A,A+,2008,2009,384,13,0.033854166666666664,517,21,0.04061895551257253,1.1998214551406041,2006-2014
7995,Adron Chambers,A+->AA,A+,AA,2009,2010,517,21,0.04061895551257253,292,8,0.0273972602739726,0.6744944553163731,2006-2014
7996,José A. Martínez,R->A,R,A,2007,2008,275,12,0.04363636363636364,156,7,0.04487179487179487,1.0283119658119657,2006-2014
7996,José A. Martínez,A->A+,A,A+,2008,2010,156,7,0.04487179487179487,261,4,0.01532567049808429,0.34154351395730703,2006-2014
7996,José A. Martínez,A+->AA,A+,AA,2010,2011,261,4,0.01532567049808429,220,5,0.022727272727272728,1.4829545454545456,2006-2014
8002,Wilin Rosario,A+->AA,A+,AA,2009,2010,222,2,0.009009009009009009,297,1,0.003367003367003367,0.3737373737373737,2006-2014
8021,Brandon Boggs,A+->AA,A+,AA,2006,2007,327,13,0.039755351681957186,429,10,0.023310023310023312,0.5863367401828941,2006-2014
8027,Adam Lind,AAA->MLB,AAA,MLB,2006,2007,137,1,0.0072992700729927005,311,1,0.003215434083601286,0.4405144694533762,2006-2014
8029,Rob Johnson,AAA->MLB,AAA,MLB,2007,2009,465,7,0.015053763440860216,290,1,0.0034482758620689655,0.22906403940886697,2006-2014
8039,Erik Komatsu,R->A,R,A,2008,2009,316,8,0.02531645569620253,80,0,0.0,0.0,2006-2014
8039,Erik Komatsu,A->A+,A,A+,2009,2010,80,0,0.0,573,28,0.04886561954624782,,2006-2014
8039,Erik Komatsu,A+->AA,A+,AA,2010,2011,573,28,0.04886561954624782,522,21,0.040229885057471264,0.8232758620689655,2006-2014
8039,Erik Komatsu,AA->AAA,AA,AAA,2011,2012,522,21,0.040229885057471264,123,2,0.016260162601626018,0.4041811846689896,2006-2014
8051,Matt Mangini,AA->AAA,AA,AAA,2009,2010,469,10,0.021321961620469083,477,3,0.006289308176100629,0.29496855345911954,2006-2014
8055,Brian Bixler,AA->AAA,AA,AAA,2006,2007,253,6,0.023715415019762844,556,28,0.050359712230215826,2.1235011990407675,2006-2014
8055,Brian Bixler,AAA->MLB,AAA,MLB,2007,2008,556,28,0.050359712230215826,120,1,0.008333333333333333,0.16547619047619047,2006-2014
8056,Jeff Frazier,A+->AA,A+,AA,2006,2007,573,12,0.020942408376963352,328,0,0.0,0.0,2006-2014
8062,Danny Putnam,AA->AAA,AA,AAA,2006,2007,254,2,0.007874015748031496,193,2,0.010362694300518135,1.3160621761658031,2006-2014
8066,Brett Carroll,AA->AAA,AA,AAA,2006,2007,281,4,0.014234875444839857,346,0,0.0,0.0,2006-2014
8066,Brett Carroll,AAA->MLB,AAA,MLB,2007,2009,346,0,0.0,158,0,0.0,,2006-2014
8074,Greg Golson,A+->AA,A+,AA,2006,2007,174,7,0.040229885057471264,158,5,0.03164556962025317,0.7866184448462931,2006-2014
8074,Greg Golson,AA->AAA,AA,AAA,2008,2009,470,23,0.04893617021276596,500,20,0.04,0.817391304347826,2006-2014
8090,Matt Carpenter,A+->AA,A+,AA,2009,2010,128,1,0.0078125,472,11,0.023305084745762712,2.983050847457627,2006-2014
8126,Vince Belnome,A+->AA,A+,AA,2010,2011,606,4,0.006600660066006601,318,0,0.0,0.0,2006-2014
8126,Vince Belnome,AA->AAA,AA,AAA,2011,2012,318,0,0.0,303,5,0.0165016501650165,,2006-2014
8136,Matt Angle,A->A+,A,A+,2008,2009,566,37,0.06537102473498234,556,40,0.07194244604316546,1.1005249854170716,2006-2014
8145,Eric Fryer,R->A,R,A,2007,2008,157,4,0.025477707006369428,437,15,0.034324942791762014,1.347254004576659,2006-2014
8145,Eric Fryer,A->A+,A,A+,2008,2009,437,15,0.034324942791762014,442,11,0.024886877828054297,0.7250377073906485,2006-2014
8155,Everth Cabrera,R->A,R,A,2006,2008,228,18,0.07894736842105263,550,73,0.13272727272727272,1.6812121212121212,2006-2014
8175,Chris Nelson,A->A+,A,A+,2006,2007,517,14,0.027079303675048357,600,27,0.045,1.6617857142857142,2006-2014
8175,Chris Nelson,A+->AA,A+,AA,2007,2008,600,27,0.045,330,6,0.01818181818181818,0.40404040404040403,2006-2014
8175,Chris Nelson,AA->AAA,AA,AAA,2009,2010,123,5,0.04065040650406504,356,7,0.019662921348314606,0.4837078651685393,2006-2014
8175,Chris Nelson,AAA->MLB,AAA,MLB,2010,2011,356,7,0.019662921348314606,189,3,0.015873015873015872,0.8072562358276644,2006-2014
8179,Joe Mahoney,A->A+,A,A+,2009,2010,433,29,0.06697459584295612,300,5,0.016666666666666666,0.24885057471264369,2006-2014
8202,Josh Harrison,A->A+,A,A+,2008,2009,126,6,0.047619047619047616,233,14,0.060085836909871244,1.261802575107296,2006-2014
8202,Josh Harrison,A+->AA,A+,AA,2009,2010,233,14,0.060085836909871244,585,19,0.03247863247863248,0.5405372405372406,2006-2014
8202,Josh Harrison,AA->AAA,AA,AAA,2010,2011,585,19,0.03247863247863248,254,13,0.051181102362204724,1.5758392043099874,2006-2014
8203,Dee Strange-Gordon,R->A,R,A,2008,2009,274,18,0.06569343065693431,601,73,0.12146422628951747,1.8489554446293215,2006-2014
8203,Dee Strange-Gordon,AA->AAA,AA,AAA,2010,2011,614,53,0.08631921824104234,313,30,0.09584664536741214,1.1103743444451142,2006-2014
8211,Steven Hill,A->A+,A,A+,2007,2008,273,1,0.003663003663003663,189,0,0.0,0.0,2006-2014
8243,Clint Sammons,A+->AA,A+,AA,2006,2007,407,4,0.009828009828009828,328,1,0.003048780487804878,0.31021341463414637,2006-2014
8250,Brad Davis,A+->AA,A+,AA,2006,2007,395,5,0.012658227848101266,173,0,0.0,0.0,2006-2014
8252,Hunter Pence,AA->AAA,AA,AAA,2006,2007,592,17,0.028716216216216218,106,2,0.018867924528301886,0.6570477247502774,2006-2014
8259,Kurt Suzuki,AA->AAA,AA,AAA,2006,2007,444,5,0.01126126126126126,240,0,0.0,0.0,2006-2014
8260,Curtis Thigpen,AA->AAA,AA,AAA,2006,2007,373,5,0.013404825737265416,202,1,0.0049504950495049506,0.3693069306930693,2006-2014
8265,Russ Canzler,A->A+,A,A+,2007,2008,503,12,0.02385685884691849,361,7,0.019390581717451522,0.8127885503231763,2006-2014
8265,Russ Canzler,A+->AA,A+,AA,2008,2009,361,7,0.019390581717451522,267,2,0.00749063670411985,0.386302835741038,2006-2014
8267,Chris Iannetta,AAA->MLB,AAA,MLB,2006,2007,180,0,0.0,234,0,0.0,,2006-2014
8272,Matt Tuiasosopo,AA->AAA,AA,AAA,2007,2008,548,4,0.0072992700729927005,500,4,0.008,1.096,2006-2014
8272,Matt Tuiasosopo,AAA->MLB,AAA,MLB,2009,2010,269,3,0.011152416356877323,138,0,0.0,0.0,2006-2014
8276,John Bowker,A+->AA,A+,AA,2006,2007,511,6,0.011741682974559686,587,3,0.005110732538330494,0.4352640545144804,2006-2014
8276,John Bowker,AA->AAA,AA,AAA,2007,2008,587,3,0.005110732538330494,102,3,0.029411764705882353,5.754901960784314,2006-2014
8298,Francisco Peña,A->A+,A,A+,2008,2009,426,0,0.0,415,0,0.0,,2006-2014
8298,Francisco Peña,A+->AA,A+,AA,2011,2012,342,3,0.008771929824561403,145,1,0.006896551724137931,0.7862068965517242,2006-2014
8298,Francisco Peña,AA->AAA,AA,AAA,2012,2013,145,1,0.006896551724137931,236,1,0.00423728813559322,0.614406779661017,2006-2014
8347,Denard Span,AA->AAA,AA,AAA,2006,2007,597,24,0.04020100502512563,548,25,0.04562043795620438,1.134808394160584,2006-2014
8347,Denard Span,AAA->MLB,AAA,MLB,2007,2008,548,25,0.04562043795620438,411,18,0.043795620437956206,0.9600000000000001,2006-2014
8353,Dean Anna,A->A+,A,A+,2010,2011,272,5,0.01838235294117647,177,2,0.011299435028248588,0.6146892655367231,2006-2014
8358,Jason Jaramillo,AA->AAA,AA,AAA,2006,2007,364,0,0.0,496,0,0.0,,2006-2014
8358,Jason Jaramillo,AAA->MLB,AAA,MLB,2007,2009,496,0,0.0,224,1,0.004464285714285714,,2006-2014
8370,Dustin Pedroia,AAA->MLB,AAA,MLB,2006,2007,493,1,0.002028397565922921,581,7,0.012048192771084338,5.9397590361445785,2006-2014
8380,Reid Brignac,AA->AAA,AA,AAA,2007,2008,596,15,0.025167785234899327,386,5,0.012953367875647668,0.5146804835924007,2006-2014
8380,Reid Brignac,AAA->MLB,AAA,MLB,2009,2010,453,5,0.011037527593818985,326,3,0.009202453987730062,0.8337423312883435,2006-2014
8385,Pedro Florimón,R->A,R,A,2006,2007,150,7,0.04666666666666667,418,16,0.03827751196172249,0.8202323991797675,2006-2014
8385,Pedro Florimón,A->A+,A,A+,2008,2009,305,13,0.04262295081967213,486,26,0.053497942386831275,1.2551440329218109,2006-2014
8385,Pedro Florimón,A+->AA,A+,AA,2009,2010,486,26,0.053497942386831275,134,4,0.029850746268656716,0.5579793340987371,2006-2014
8392,Daniel Descalso,A+->AA,A+,AA,2008,2009,456,7,0.015350877192982455,324,0,0.0,0.0,2006-2014
8392,Daniel Descalso,AAA->MLB,AAA,MLB,2010,2011,531,8,0.015065913370998116,375,2,0.005333333333333333,0.354,2006-2014
8418,Ehire Adrianza,R->A,R,A,2007,2009,302,23,0.076158940397351,448,7,0.015625,0.20516304347826086,2006-2014
8418,Ehire Adrianza,A->A+,A,A+,2009,2010,448,7,0.015625,508,33,0.06496062992125984,4.15748031496063,2006-2014
8418,Ehire Adrianza,A+->AA,A+,AA,2011,2012,262,5,0.019083969465648856,512,16,0.03125,1.6375,2006-2014
8418,Ehire Adrianza,AA->AAA,AA,AAA,2012,2013,512,16,0.03125,177,6,0.03389830508474576,1.0847457627118644,2006-2014
8418,Ehire Adrianza,AAA->MLB,AAA,MLB,2013,2014,177,6,0.03389830508474576,106,1,0.009433962264150943,0.2783018867924528,2006-2014
8434,Brett Wallace,AAA->MLB,AAA,MLB,2009,2010,446,1,0.002242152466367713,159,0,0.0,0.0,2006-2014
8471,Xavier Avery,R->A,R,A,2008,2009,192,13,0.06770833333333333,509,30,0.05893909626719057,0.8704851141000455,2006-2014
8471,Xavier Avery,A->A+,A,A+,2009,2010,509,30,0.05893909626719057,498,28,0.05622489959839357,0.9539491298527443,2006-2014
8471,Xavier Avery,AA->AAA,AA,AAA,2011,2012,627,36,0.05741626794258373,458,22,0.048034934497816595,0.836608442503639,2006-2014
8524,Jackson Williams,A+->AA,A+,AA,2008,2009,178,2,0.011235955056179775,348,1,0.0028735632183908046,0.2557471264367816,2006-2014
8524,Jackson Williams,AA->AAA,AA,AAA,2009,2010,348,1,0.0028735632183908046,148,1,0.006756756756756757,2.3513513513513513,2006-2014
8553,Gerardo Parra,R->A,R,A,2006,2007,303,23,0.07590759075907591,488,24,0.04918032786885246,0.6478973627940128,2006-2014
8553,Gerardo Parra,A+->AA,A+,AA,2007,2008,109,2,0.01834862385321101,302,16,0.052980132450331126,2.887417218543046,2006-2014
8609,Tim Federowicz,A+->AA,A+,AA,2010,2011,457,1,0.002188183807439825,382,1,0.002617801047120419,1.1963350785340314,2006-2014
8609,Tim Federowicz,AAA->MLB,AAA,MLB,2012,2013,475,0,0.0,173,0,0.0,,2006-2014
8623,Donovan Solano,A+->AA,A+,AA,2007,2008,174,0,0.0,120,2,0.016666666666666666,,2006-2014
8623,Donovan Solano,AA->AAA,AA,AAA,2008,2009,120,2,0.016666666666666666,178,3,0.016853932584269662,1.0112359550561798,2006-2014
8623,Donovan Solano,AAA->MLB,AAA,MLB,2011,2012,258,2,0.007751937984496124,316,7,0.022151898734177215,2.857594936708861,2006-2014
8628,Paulo Orlando,A->A+,A,A+,2006,2007,503,29,0.05765407554671968,425,20,0.047058823529411764,0.8162271805273833,2006-2014
8628,Paulo Orlando,A+->AA,A+,AA,2009,2010,391,20,0.05115089514066496,469,25,0.053304904051172705,1.0421108742004264,2006-2014
8631,Cord Phelps,A+->AA,A+,AA,2009,2010,582,17,0.029209621993127148,218,1,0.0045871559633027525,0.15704263356718834,2006-2014
8709,Elvis Andrus,A->A+,A,A+,2006,2007,478,23,0.04811715481171548,563,40,0.07104795737122557,1.4765618966715575,2006-2014
8709,Elvis Andrus,A+->AA,A+,AA,2007,2008,563,40,0.07104795737122557,535,54,0.10093457943925234,1.4206542056074767,2006-2014
8722,Jason Castro,AA->AAA,AA,AAA,2009,2010,268,2,0.007462686567164179,244,1,0.004098360655737705,0.5491803278688525,2006-2014
8760,Carlos Peguero,R->A,R,A,2006,2007,151,3,0.019867549668874173,321,4,0.012461059190031152,0.6272066458982346,2006-2014
8760,Carlos Peguero,A->A+,A,A+,2007,2008,321,4,0.012461059190031152,385,6,0.015584415584415584,1.2506493506493508,2006-2014
8760,Carlos Peguero,A+->AA,A+,AA,2009,2010,544,3,0.0055147058823529415,553,7,0.012658227848101266,2.2953586497890295,2006-2014
8760,Carlos Peguero,AA->AAA,AA,AAA,2010,2011,553,7,0.012658227848101266,258,8,0.031007751937984496,2.449612403100775,2006-2014
8790,Cole Figueroa,A+->AA,A+,AA,2010,2011,578,26,0.04498269896193772,488,9,0.018442622950819672,0.4099936948297604,2006-2014
8793,Matt Clark,A+->AA,A+,AA,2009,2010,286,2,0.006993006993006993,558,0,0.0,0.0,2006-2014
8793,Matt Clark,AA->AAA,AA,AAA,2010,2011,558,0,0.0,537,0,0.0,,2006-2014
