PlayerId,Name,Seasons,Season_Range,Total_PA,Skill_Score
829050,Larry Suero,1,2025,208,53.27
645278,Kelvin Beltre,5,2014-2018,1083,53.27
502511,Paul-Michael Klingsberg,1,2009,113,53.27
542448,Neudy Clime,3,2008-2010,460,53.27
25643,Drew Millas,2,2021-2022,726,53.27
577011,Kevin Rivers,4,2009-2013,1327,53.27
595437,Steven Tinoco,2,2011-2012,754,53.27
518868,Jake Kahaulelio,2,2008-2009,638,53.27
3821,Brad Nelson,1,2007,445,53.27
641707,Tyler Horan,3,2013-2015,986,53.26
672585,Edickson Soto,2,2017-2018,278,53.26
800147,Henry Guerrero,2,2022-2023,181,53.26
4049,Miguel Gonzalez,8,2008-2015,1766,53.26
656822,Alexis Pantoja,4,2014-2018,952,53.26
25482,TJ Hopkins,1,2021,292,53.26
17468,Kelvin Gutiérrez,5,2013-2018,1709,53.26
687044,Ernie Yake,2,2021-2022,193,53.26
694364,Caden Grice,1,2023,14,53.26
691446,Samuel Rojas,4,2021-2024,377,53.25
571507,Marc Bourgeois,2,2011-2012,443,53.25
623328,Jeff Popick,1,2012,164,53.25
663388,Justin Ellison,4,2015-2018,1022,53.25
13877,Alex D. Mejia,3,2013-2015,1291,53.25
800193,Kelvin Hidalgo,4,2022-2025,1285,53.25
543015,Jack Cawley,2,2008-2009,249,53.25
650495,Gabriel Mejia,4,2014-2018,851,53.25
9331,Jason Donald,3,2007-2009,1286,53.25
663599,J.D. Williams,4,2015-2018,438,53.25
19727,Joe Dunand,2,2017-2018,546,53.25
669227,Kendall Simmons,5,2018-2024,1136,53.25
656070,Fabian Vizcaino,3,2014-2016,191,53.25
624009,Felipe Talos,3,2012-2014,348,53.25
621562,Thomas Coyle,3,2013-2015,1493,53.25
806377,Anger Romero,2,2022-2023,79,53.25
815925,Adbiel Feliz,2,2024-2025,315,53.24
689787,Zach Cornell,1,2021,102,53.24
6384,Matthew Brown,1,2007,442,53.24
554335,Fidel Pena,8,2009-2016,2612,53.24
703199,Adan Sanchez,4,2022-2025,480,53.24
650352,Jeyson Cabrera,1,2014,203,53.24
489401,Christopher Vinyard,3,2007-2009,1180,53.24
807727,Charles McAdoo,3,2023-2025,1127,53.24
29704,Braxton Fulford,3,2021-2023,796,53.23
681543,Ryne Ogren,1,2021,240,53.23
699053,Christopher Espinola,5,2021-2025,761,53.23
692611,Marino Castillo,2,2021-2022,279,53.23
623976,Hengerber Medina,3,2012-2014,502,53.23
811765,Deniel Ortiz,1,2025,450,53.23
658137,Jose Benjamin,4,2014-2017,727,53.23
703175,Freili Encarnacion,4,2022-2025,1002,53.23
595831,Jonathan Merritt,1,2010,246,53.23
800256,Natanael Yuten,4,2022-2025,1249,53.22
665912,Miguel Hernandez,6,2016-2023,1498,53.22
670162,Hagen Owenby,2,2017-2018,327,53.22
543233,Maikol Gonzalez,3,2008-2010,723,53.22
541603,Ismael Tijerina,4,2008-2012,621,53.22
592457,Lonnie Kauppila,2,2013-2014,296,53.22
485679,Victor Sanchez,2,2007-2008,308,53.22
544936,Kai Gronauer,4,2008-2011,878,53.22
445618,Valentino Arce,1,2007,231,53.22
670394,Ryan Gold,5,2016-2022,1026,53.22
459774,Jason Delaney,1,2007,558,53.21
464372,Ignacio Medrano,2,2007-2008,258,53.21
672803,Luigi Pichardo,2,2017-2018,107,53.21
543059,Zack Cox,4,2010-2013,1333,53.21
829081,Moises Marchán,1,2025,113,53.21
672759,Brayan Gonzalez,1,2017,152,53.21
597131,Wilmer Oberto,5,2010-2014,908,53.21
3630,Kevin Russo,3,2007-2009,1118,53.21
27653,Christian Koss,2,2021-2022,1000,53.21
650798,Luis Encarnacion,3,2014-2017,380,53.21
4191,Yunel Escobar,1,2007,195,53.2
2845,Joe Benson,6,2007-2012,2429,53.2
666628,Jose Gutierrez,3,2016-2018,656,53.2
572993,Nick Lockwood,3,2009-2011,468,53.2
657739,Jamie Ritchie,3,2015-2017,1205,53.2
451090,Jose Mayi,1,2007,161,53.2
519255,Cody Scarpetta,1,2011,24,53.2
518474,Brock Bond,4,2007-2010,1475,53.2
669107,Jack Meggs,1,2018,379,53.19
666662,Mervin Romero,2,2016-2017,428,53.19
600982,Alberto Triunfel,7,2011-2018,1656,53.19
573201,Joe Terry,3,2011-2013,615,53.19
702504,Gavin Turley,1,2025,125,53.19
692039,Carlos Jimenez,5,2021-2025,1334,53.19
501846,Logan Parker,3,2007-2009,1296,53.19
669995,Miguel De La Cruz,2,2016-2017,529,53.19
501574,Nestor Jacobs,2,2007-2008,144,53.19
502771,Kel Jones,3,2007-2009,716,53.19
656921,Garrett Russini,1,2015,65,53.19
682702,Jhonny Melenciano,2,2021-2022,272,53.18
543314,Rafael Hill,1,2008,125,53.18
607332,Peter Lavin,2,2011-2012,629,53.18
814430,Brett Callahan,3,2023-2025,641,53.18
517032,Santos Heredia,3,2007-2009,518,53.17
664778,Justin Pacchioli,1,2017,21,53.17
22165,Ryan Vilade,5,2017-2023,2149,53.17
678749,Hector Leon,1,2018,203,53.17
29712,Colson Montgomery,5,2021-2025,1660,53.17
805327,Juan Rodriguez,1,2022,82,53.17
19458,Cooper Hummel,3,2016-2018,776,53.17
591711,Argenis Aldazoro,7,2010-2016,1067,53.17
581685,Edward Salcedo,6,2010-2015,2596,53.17
477164,Robert Lara,3,2008-2010,734,53.17
821703,Argenis Valdez,2,2024-2025,270,53.17
682041,Hunter Strong,1,2018,209,53.16
570668,Edwin Barrera,2,2009-2010,400,53.16
554341,Ronny Lugo,3,2009-2011,515,53.16
643465,Alex Murphy,6,2013-2018,1145,53.16
33549,Kyle Teel,3,2023-2025,823,53.16
665914,Daniel Montano,6,2016-2023,2067,53.16
15103,Boog Powell,5,2012-2017,1566,53.16
660793,Franklin Garcia,4,2015-2018,748,53.15
800266,Yordalin Peña,4,2022-2025,966,53.15
7995,Adron Chambers,5,2007-2011,1906,53.15
26148,Tristin English,1,2021,348,53.15
699285,Junior Del Valle,3,2021-2023,318,53.15
542865,Travis Adair,5,2008-2012,1417,53.15
808805,Tyler Pettorini,1,2025,92,53.15
678395,Martin Olivas,2,2018-2021,310,53.15
678761,Widimer Joaquin,2,2018-2021,278,53.15
19508,Kyle Lewis,2,2017-2018,576,53.15
829793,Isais Chavez,1,2025,153,53.14
519106,Michael Parker,2,2007-2008,390,53.14
9853,Sean Halton,3,2009-2011,1302,53.14
20054,Bligh Madris,1,2018,411,53.14
5451,Drew Macias,1,2007,522,53.14
682149,Clark Brinkman,1,2018,102,53.14
621468,Jacob Scavuzzo,7,2012-2018,2512,53.14
456058,Victor Henriquez,2,2007-2008,325,53.14
650218,Ronnys Mora,1,2014,54,53.14
695312,Aaron Palensky,3,2021-2023,806,53.13
821819,Miguel Rivera,2,2024-2025,163,53.13
466466,Luis Classe,1,2007,126,53.13
672840,Wander Valdez,3,2017-2021,591,53.13
658532,Jhoandro Alfaro,4,2015-2018,465,53.13
656097,Juan Rodriguez,2,2014-2015,332,53.13
672796,Bryan A. Gonzalez,1,2017,86,53.13
3726,Jose Morales,1,2007,411,53.13
575410,Cristian Araujo,2,2009-2010,305,53.13
445191,Joseph Batten,1,2008,431,53.13
829715,Sandy Presbot,1,2025,222,53.13
686499,Clark Elliott,3,2023-2025,1113,53.12
642307,Yoel Gonzalez,5,2013-2017,692,53.12
701778,Jace Avina,4,2022-2025,1479,53.12
592502,Pat Leyland,5,2010-2015,903,53.12
571465,Jeremy Barnes,2,2010-2011,964,53.12
520977,Mitchell Dening,4,2007-2011,1447,53.12
677625,Leudy Pena,1,2018,122,53.12
20084,J.C. Escarra,2,2017-2018,280,53.12
599413,Mitch Nilsson,1,2011,74,53.11
518867,Jacob Kaase,4,2007-2010,1047,53.11
642473,Henry Santana,4,2013-2016,702,53.11
642493,Frank Encarnacion,2,2013-2014,247,53.11
596804,Brian McConkey,3,2010-2012,638,53.11
702217,Will McGillis,1,2023,106,53.11
458536,Corey Kemp,2,2008-2009,683,53.11
666788,Guillermo Granadillo,3,2016-2018,689,53.11
9927,Brett Gardner,2,2007-2008,874,53.11
622183,Janluis Castro,2,2012-2014,305,53.11
502274,Kyle Gilligan,1,2008,143,53.11
501929,Ryan Khoury,2,2007-2008,795,53.11
646098,Antony Brito,3,2013-2015,417,53.11
680959,Kevin Strohschein,2,2021-2022,653,53.1
660686,Jason Lopez,6,2015-2022,863,53.1
519457,Karl Bolt,2,2007-2008,579,53.1
681123,Luca Tresh,4,2021-2024,1291,53.09
543620,Cody Overbeck,2,2009-2010,938,53.09
645463,Galvi Moscat,2,2013-2014,184,53.09
811289,Spencer Nivens,3,2023-2025,1076,53.09
699015,Miguel Sosa,4,2021-2024,469,53.09
13891,Mike Miller,2,2013-2014,370,53.09
501865,Matt Camp,2,2007-2008,1064,53.09
519373,Devery Van De Keere,2,2007-2008,533,53.09
601971,Pedro Perez,5,2011-2015,704,53.08
692614,Mario Melendez,1,2021,144,53.08
595129,Tom Belza,4,2011-2014,1858,53.08
444961,Matt Miller,1,2007,502,53.08
519199,Curt Rindal,2,2007-2008,600,53.08
534804,Addison Maruszak,3,2009-2011,1024,53.08
607494,Phillip Chapman,1,2011,125,53.08
599479,Luis Barahona,4,2011-2014,617,53.08
692374,Jose Ramos,5,2021-2025,1087,53.08
802355,Tanner Schobel,4,2022-2025,1562,53.07
672842,Francis Florentino,2,2017-2018,303,53.07
570655,Pedro Nivar,4,2009-2012,464,53.07
682715,Erick Tejeda,3,2021-2023,318,53.07
800959,Nick Goodwin,3,2023-2025,971,53.07
663791,D.J. Wilson,4,2015-2021,742,53.07
800219,Juan Murillo,2,2022-2023,268,53.06
446276,Josh Horton,4,2007-2010,1778,53.06
691640,Amilcar Vasquez,4,2021-2024,129,53.06
827441,Adolfo Miranda,2,2024-2025,208,53.06
665885,Enrique Saldana,3,2016-2018,366,53.06
11608,Garin Cecchini,4,2012-2015,2010,53.06
642694,Luis Gonzalez,6,2013-2018,2184,53.06
800176,Carlos Sanchez,4,2022-2025,1176,53.06
681159,Ethan Wilson,4,2021-2024,1489,53.06
4022,Melky Cabrera,1,2008,66,53.06
823703,Anthony Donofrio,1,2024,79,53.06
606330,Christopher Tamarez,4,2011-2014,803,53.05
660994,Bryant Aragon,2,2015-2016,191,53.05
805072,Luis Tejeda,1,2022,19,53.05
814812,Edgar Lugo,2,2024-2025,294,53.05
657086,Jared Walker,5,2014-2018,1173,53.05
649963,Bo Takahashi,2,2018-2021,38,53.05
17806,Braden Bishop,3,2016-2018,1419,53.05
500274,Jeudy Valdez,6,2007-2013,2615,53.05
554052,Fredwin Campusano,2,2009-2010,263,53.05
681439,Zach Morgan,3,2022-2024,725,53.05
592822,Jesus Valdez,3,2011-2013,729,53.05
835648,Fabian Gonzalez,1,2025,51,53.05
801686,Michael Carico,2,2023-2025,43,53.05
606268,Jorge Rivero,3,2011-2013,544,53.05
809720,Damian Bravo,1,2025,98,53.04
701548,Ali Camarillo,1,2025,422,53.04
570554,Rafael Disla,2,2009-2010,262,53.04
502220,Jake Eigsti,1,2008,202,53.04
800200,Jonathan Linares,4,2022-2025,390,53.04
660614,Arquímedes Gamboa,5,2015-2022,1731,53.04
475467,Sean Ratliff,2,2009-2010,1091,53.04
699300,Jose Melendez,2,2021-2022,221,53.04
514968,Wondy De Los Santos,3,2007-2009,538,53.04
621587,Jhonnathan Teran,2,2012-2013,369,53.04
691600,Blayberg Diaz,5,2021-2025,960,53.04
464391,Jose Cruz,1,2007,66,53.03
665785,Jonelvy Molina,3,2016-2018,221,53.03
641400,Cael Brockmeyer,3,2014-2016,962,53.03
448591,Richard Mercado,1,2007,307,53.03
543612,Ricky Orton,1,2008,160,53.03
592775,Sammie Starr,2,2011-2012,469,53.03
521091,Romulo Ruiz,4,2007-2011,567,53.03
694183,Cristian Hernández,5,2021-2025,1817,53.02
677582,Jonathan Chinchilla,1,2018,91,53.02
516767,Julio Concepcion,7,2007-2013,1255,53.02
642310,Bryan Tejada,5,2013-2017,566,53.02
689763,Kyler Castillo,2,2021-2022,410,53.02
657532,Carter Burgess,2,2014-2015,371,53.02
703804,Romeo Sanabria,4,2022-2025,1330,53.02
673882,Freddvil Chevez,4,2017-2022,775,53.02
12140,Juniel Querecuto,6,2010-2017,2138,53.02
698978,Derwin Laya,4,2021-2024,663,53.02
572214,Ben Tschepikow,1,2009,108,53.02
657576,Marc Flores,1,2014,135,53.02
575770,Oliver Santos,2,2009-2010,323,53.02
514918,Luis Martinez,4,2007-2010,721,53.02
608418,Claudio Bautista,7,2011-2017,1885,53.01
623895,Jenner Emeterio,3,2012-2014,678,53.01
499723,Yancarlo Franco,3,2007-2009,458,53.01
503577,Yefri Carvajal,4,2007-2010,1348,53.01
672608,Reynin Reynoso,2,2017-2018,357,53.01
622266,Angel Ortega,6,2012-2017,2362,53.01
650362,Alejandro Salazar,5,2014-2018,1656,53.01
680671,Michael Guldberg,3,2021-2023,535,53.01
642140,Cory Thompson,4,2013-2016,767,53.0
575648,Wander Guillen,3,2009-2011,365,53.0
455957,Chris Lubanski,3,2007-2009,1086,53.0
808226,Omar Urbina,2,2024-2025,230,53.0
16442,Ryan O'Hearn,5,2014-2018,2339,53.0
813842,Chase Call,1,2025,129,53.0
5963,Xavier Paul,3,2007-2009,1117,53.0
684710,Miguel Rojas,2,2021-2022,186,53.0
829760,Moises Morales,1,2025,119,52.99
643590,Brandon Wagner,3,2016-2018,1175,52.99
678889,Jose Rodriguez,1,2018,201,52.99
834966,Dylan Grego,1,2025,138,52.99
519014,James McOwen,3,2007-2009,1274,52.99
691191,Jose Salas,5,2021-2025,1716,52.99
542188,Samuel Ortiz,4,2008-2011,816,52.99
650632,Daniel Padilla,4,2014-2017,592,52.99
600859,Marlon Avea,6,2011-2016,560,52.99
600957,Mauricio Ramos,6,2011-2016,2164,52.99
821803,Carlos Villarroel,2,2024-2025,299,52.99
543849,David Thomas,3,2008-2010,643,52.98
468466,Wady Rufino,3,2007-2009,426,52.98
691897,Diego Gonzalez,5,2021-2025,806,52.98
489444,Ty Wright,1,2009,34,52.98
595261,Joe Jackson,3,2014-2016,1324,52.98
501515,Luis Santa,1,2007,65,52.98
613545,Cristian Cano,3,2012-2014,484,52.98
622061,Alexis Rivera,5,2012-2016,1165,52.98
821244,Francisco Loreto,2,2024-2025,299,52.98
691424,Erickson Sarita,2,2021-2022,178,52.98
592443,Corey Jones,3,2010-2012,979,52.97
801522,Carlos Sanchez,4,2022-2025,670,52.97
642855,Jorge Quiterio,3,2013-2015,532,52.97
644408,Luis Montero,4,2013-2017,753,52.97
815697,Arturo Disla,3,2023-2025,986,52.97
664752,Seamus Curran,4,2015-2021,809,52.97
592365,Angelo Gumbs,7,2010-2017,1833,52.97
643420,Carlos Lopez,1,2014,576,52.97
827672,Jude Warwick,1,2025,278,52.97
692422,Odalys Peguero,4,2021-2024,952,52.97
596727,Johan Rodriguez,3,2010-2012,259,52.97
684543,Daniel Cope,1,2021,160,52.97
800348,Edwin Amparo,4,2022-2025,927,52.97
642435,Carlos Arroyo,5,2013-2017,1139,52.96
677603,Juan Querecuto,2,2018-2021,359,52.96
700338,Anderson Colmenarez,3,2021-2023,319,52.96
630039,Enneider Torres,1,2013,209,52.96
672525,Isaias Silverio,2,2017-2018,324,52.96
695342,Colin Davis,3,2021-2023,773,52.96
446013,Tonys Gutierrez,2,2007-2008,935,52.96
672857,Rayvi Rodriguez,2,2017-2018,289,52.96
808677,Alexander Requena,3,2023-2025,244,52.96
664956,Ricky Eusebio,3,2015-2017,746,52.96
543645,Frank Pfister,4,2008-2011,1150,52.96
8628,Paulo Orlando,4,2007-2010,1856,52.96
21682,Luis De Los Santos,5,2016-2022,1567,52.96
518745,Jon Griffin,3,2011-2013,1298,52.96
877,John Hester,2,2007-2008,651,52.96
696142,Will Taylor,2,2024-2025,474,52.96
660582,Ildion Martina,2,2015-2016,96,52.96
826163,Carter Dorighi,2,2024-2025,578,52.96
20505,Drew Waters,5,2017-2023,1604,52.96
3395,Cliff Pennington,2,2007-2008,1186,52.95
514948,George Matheus,3,2007-2010,518,52.95
502781,Jason Stidham,2,2009-2010,511,52.95
678220,Yeison Santana,4,2018-2023,697,52.95
573250,Cory Wine,1,2009,92,52.95
607296,Danny Stienstra,1,2013,451,52.95
812442,Stephen Hrustich,1,2025,258,52.95
543806,Mike Spina,3,2009-2011,1382,52.95
457802,Byron Wiley,3,2008-2010,807,52.95
19828,Cody Thomas,3,2016-2018,1337,52.95
650660,Franklin Torres,6,2014-2021,1401,52.94
821240,Moises Bolivar,2,2024-2025,384,52.94
641888,Aaron Mizell,2,2015-2016,475,52.94
680642,Darlin Moquete,5,2018-2024,1186,52.94
608669,Ross Heffley,2,2012-2013,627,52.94
679060,Mariano Dotel,1,2018,178,52.94
518596,Andrew Davis,1,2008,481,52.94
15640,Aaron Judge,3,2014-2016,1513,52.94
623930,Justin Jirschele,3,2012-2014,672,52.94
695731,Braden Montgomery,1,2025,517,52.94
607614,Drew Leachman,3,2011-2013,721,52.94
815299,Will Verdung,3,2023-2025,919,52.94
605381,Levi Michael,4,2012-2015,1432,52.94
517428,Wascar Adames,4,2007-2010,758,52.93
642283,Vicson Graciano,3,2013-2015,361,52.93
31500,Ryan Ritter,4,2022-2025,1187,52.93
13167,Robel García,4,2010-2013,692,52.93
572393,Kyle Roller,2,2011-2012,937,52.93
594944,Thomas Nichols,1,2010,249,52.93
677605,Luis Verdugo,6,2018-2025,1882,52.93
682218,Tyler Reichenborn,3,2021-2023,969,52.93
622736,Roberto Caro,7,2012-2018,1737,52.92
573108,Richard Racobaldo,2,2009-2010,766,52.92
8179,Joe Mahoney,4,2008-2011,1727,52.92
834712,Santiago Mendoza,1,2025,142,52.92
605466,KC Serna,1,2014,486,52.92
501645,Leuris Gomez,2,2007-2008,351,52.92
827422,Samuel Salcedo,1,2025,155,52.92
821115,Edwin Brito,2,2024-2025,320,52.92
572960,Daniel Kaczrowski,2,2010-2011,662,52.92
518657,Chris Epps,3,2011-2013,951,52.92
12594,Mike Marjama,4,2011-2014,888,52.92
687206,Tres Gonzalez,4,2022-2025,1281,52.92
800449,Thomas Sosa,4,2022-2025,970,52.92
680852,Wilfredo Flores,4,2018-2023,822,52.92
501778,Angelberth Montilla,5,2007-2012,894,52.92
821671,Ricardo Paez,2,2024-2025,245,52.91
570891,Hector Jacobo,1,2009,58,52.91
448236,Santo De Leon,2,2007-2008,787,52.91
831865,Yonaiker Hernandez,1,2025,132,52.91
592409,Mike Hollenbeck,1,2014,81,52.91
650688,Dilson Fernandez,2,2014-2015,145,52.91
623990,Josh Kennelly,1,2012,46,52.91
650744,Carlos Tatis,4,2015-2018,764,52.91
622513,Jose Martinez,2,2012-2013,467,52.91
676829,Nick Hutchins,2,2017-2018,278,52.91
543943,Taylor Wrenn,2,2012-2013,212,52.9
448757,Jonathan Malo,2,2007-2008,578,52.9
594793,Wes Cunningham,1,2011,410,52.9
678863,Carlos Arroyo,4,2018-2025,503,52.9
650186,Carlos Diaz,3,2014-2016,505,52.9
692364,Cesar Quintas,5,2021-2025,1170,52.9
501661,Oliver Dominguez,6,2008-2013,1447,52.9
4054,Emilio Bonifácio,2,2007-2008,1034,52.9
665598,Leonardo Laffita,1,2016,293,52.9
501895,Andy Bouchie,3,2007-2010,874,52.89
657579,Will Fulmer,1,2014,16,52.89
684226,Lizardo Ruiz,3,2021-2023,259,52.89
800319,Moises De La Rosa,3,2022-2024,389,52.89
14897,Daniel Palka,4,2013-2016,1906,52.89
815755,Kevin Bruggeman,3,2023-2025,650,52.89
660830,Shard Munroe,4,2015-2018,645,52.89
640640,Henry Lugo,4,2013-2016,633,52.89
449159,John Raglani,1,2007,545,52.89
600475,Jorge Tillero,7,2011-2017,558,52.89
22117,Nick Pratto,5,2017-2023,1817,52.88
678881,Neyfi Marinez,2,2018-2021,289,52.88
642722,Yeudi Grullon,5,2013-2017,721,52.88
684229,Samuel Duarte,1,2021,101,52.88
22202,Jeter Downs,5,2017-2023,1696,52.88
666713,Victor Cervantes,1,2016,145,52.88
20034,Hunter Owen,2,2017-2018,794,52.88
699056,Ronald Pena,3,2021-2023,366,52.88
5277,Tuffy Gosewisch,2,2007-2008,755,52.88
572243,LeVon Washington,6,2010-2015,1205,52.88
699711,Dervin Andrade,3,2022-2024,192,52.87
10767,Lane Adams,6,2009-2014,2302,52.87
5371,Juan Carlos Perez,3,2009-2011,1577,52.87
543842,Jeremy Synan,3,2009-2011,1346,52.87
554393,Yucary De La Cruz,5,2009-2013,1196,52.87
592268,Deshun Dixon,2,2010-2011,269,52.87
660545,Victor Giron,1,2015,100,52.87
650355,Terrence Josephina,2,2014-2015,383,52.87
691866,Erubiel Fuentes,4,2021-2024,417,52.87
821613,Luis Fragoza,2,2024-2025,326,52.86
673251,Alexis Marquez,2,2017-2018,189,52.86
691289,Juan Garcia,2,2021-2022,181,52.86
667517,Stefan Trosclair,3,2016-2018,1087,52.86
702140,Ruben Ibarra,3,2021-2023,778,52.86
542553,Jose Rosario,5,2008-2012,772,52.86
679755,Carlos Goris,1,2018,228,52.86
657740,Jeremy Rivera,4,2014-2018,1340,52.86
595419,Ryan Soares,2,2011-2012,90,52.86
695462,Cal Conley,4,2021-2024,1823,52.86
506688,Alberto Acosta,2,2007-2008,379,52.86
600880,Francisco Castillo,5,2011-2015,1204,52.86
534754,Mickey Wiswall,3,2010-2012,1226,52.85
7168,Juan Centeno,7,2007-2014,1198,52.85
492815,Ebert Rosario,4,2007-2010,1123,52.85
468401,Eduardo Perez,3,2007-2009,1379,52.85
811339,Josh Kross,2,2024-2025,520,52.85
542970,Buck Britton,3,2008-2010,611,52.85
692615,Jhonny Perdomo,4,2021-2024,784,52.85
695358,Jonny Butler,3,2021-2023,588,52.84
640474,Joseph Miranda,3,2013-2015,648,52.84
26319,Michael Busch,2,2021-2022,1136,52.84
698972,Javier Castillo,4,2021-2024,436,52.84
593638,Chris Garia,6,2010-2016,1609,52.84
543574,Carter Morrison,1,2009,146,52.84
605365,Pratt Maynard,4,2011-2014,941,52.84
656226,Isaac Benard,1,2016,128,52.84
572850,Michael Flacco,3,2009-2011,895,52.84
450856,Carlos Morales,1,2007,122,52.83
829959,Jose M. Mendoza,1,2025,122,52.83
607109,Matt Williams,4,2011-2014,1535,52.83
25475,Logan Driscoll,2,2021-2022,483,52.83
575589,Starlin Rodriguez,6,2009-2014,1772,52.83
571992,Wander Nunez,1,2010,139,52.83
4467,Brandon Moss,2,2007-2008,741,52.83
593524,Jefry Puente,3,2010-2012,569,52.83
670427,Camden Duzenack,1,2018,427,52.83
6788,Josh Satin,2,2008-2009,561,52.82
800712,Wallace Clark,1,2025,36,52.82
15191,Chad Pinder,3,2014-2016,1423,52.82
595309,Tyler Marincov,3,2014-2016,1699,52.82
642318,Miguel Guzman,4,2013-2016,447,52.82
661386,Nicolas Miranda,2,2015-2016,411,52.82
543344,Brian Humphries,3,2012-2014,1393,52.82
623150,Carlos Lopez,2,2013-2014,334,52.81
608660,Eric Garcia,4,2012-2015,1223,52.81
13284,Darnell Sweeney,4,2012-2015,2029,52.81
678779,Wilker Vargas,1,2018,66,52.81
475161,Eric Fry,3,2007-2010,421,52.81
542345,Leonel Escobar,7,2008-2014,544,52.81
703183,Jose De Jesus,4,2022-2025,822,52.81
811083,Andrew Tess,1,2025,227,52.81
645294,Yohan Matos,3,2014-2016,437,52.81
489190,Pat Overholt,1,2007,13,52.81
500911,Luis Palacios,4,2007-2010,713,52.81
10953,Phil Gosselin,4,2010-2013,1770,52.81
516680,Rudney Balentien,4,2007-2010,675,52.81
821183,Rocky Solano,1,2024,128,52.8
9871,Bryan Anderson,5,2007-2011,1668,52.8
605360,Brandon Martin,3,2011-2013,628,52.8
645805,Joseph Astacio,3,2013-2015,407,52.8
447757,Efrain Contreras,4,2007-2010,982,52.8
829844,Jefer Lista,1,2025,233,52.8
543387,Ryan Keedy,2,2009-2010,522,52.8
600481,Dionicio Rosario,4,2011-2015,644,52.8
622712,Rafael P Valera,6,2012-2017,1108,52.8
669475,Troy Claunch,2,2022-2023,253,52.8
547181,Matt Lipka,7,2010-2016,2600,52.8
460133,Brad Boyer,2,2007-2008,766,52.8
517025,Héctor Gómez,3,2007-2009,652,52.79
660568,Angel Tejeda,3,2015-2017,591,52.79
672706,Enoc Watts,2,2017-2018,209,52.79
23372,Hunter Feduccia,2,2018-2021,458,52.79
519078,Matt Newman,1,2013,385,52.79
677120,Yoel Yanqui,2,2017-2018,754,52.79
607633,Matt Martin,1,2014,89,52.78
683630,Diego Velasquez,2,2021-2022,78,52.78
815933,Leandro Romero,2,2024-2025,361,52.78
672563,Luis Veloz,2,2017-2018,430,52.78
517377,Rafael Hilario,2,2007-2008,333,52.78
451576,Derek Bruce,1,2007,470,52.78
670049,Chris DeVito,3,2016-2018,1054,52.78
656829,Steven Patterson,1,2015,203,52.78
669723,Blake Tiberi,2,2017-2018,481,52.78
543904,Beamer Weems,5,2008-2012,1172,52.78
4984,Brock Peterson,2,2007-2008,967,52.78
814261,Carlos Caro,3,2023-2025,619,52.78
622406,Michael Depen,2,2012-2013,309,52.78
543198,Drew Garcia,3,2008-2010,1240,52.78
9018,Lars Anderson,6,2007-2012,3193,52.78
823295,Jay Thomason,2,2024-2025,332,52.77
